Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Josh Bell","WSN","1B/DH",331.260009765625,572,-2.0048626051081917,-2.750458381388368,-3.5518667928892196,-0.590659651556641,-0.16711592175480897,-2.196537995339213,-11.261501348036443,9.892440878244738,-0.3690604697917066,"Josh Bell","13145",605137
"Jeimer Candelario","CIN","1B/3B/DH",303.07000732421875,482,-2.0048626051081917,-3.689639292106349,-2.5472984070215654,-1.1358839453012495,-2.1670951977815514,0.1464546930272212,-11.398324754291687,10.025000607396532,-0.37332414689515536,"Jeimer Candelario","13621",600869
"Endy Rodríguez","PIT","C",420.1499938964844,467,-5.3899572549390955,-2.9852536090678634,-2.882154535644117,-6.042902589002725,-2.9015285443276873,-3.880640893692866,-24.082437426674353,22.39192163958037,-0.6905157870939846,"Endy Rodriguez","25332",682848
"Giancarlo Stanton","NYY","DH",410.7200012207031,440,-1.5212776551323488,-6.507182024260291,-3.5518667928892196,2.135461817166401,-2.68327125403069,1.0193028783212972,-11.108833030824854,9.387427378497652,-0.7214056523272017,"Giancarlo Stanton","4949",519317
"Heston Kjerstad","BAL","OF/DH",340.8299865722656,454,-2.488447555084036,-2.9852536090678634,-2.882154535644117,-3.316781120279683,0.5371737821691199,-0.7321221793847895,-11.867585217291367,10.088234621966034,-0.7793505953253315,"Heston Kjerstad","31166",677008
"Luke Keaschall","MIN","2B/OF",999,451,-3.6974099300236443,-1.811277470670387,0.4664067505813963,-5.497678295258116,1.9786568430049383,-3.0446761745788473,-11.60597827694466,9.808325998126353,-0.7976522788183067,"Luke Keaschall","sa3022614",807712
"Cole Carrigg","COL","OF",999,513,-3.455617455035722,-1.3416870153113967,4.819536422674563,-4.952454001513508,-3.350490230492804,-3.616727943314554,-11.89744022299342,10.088234621966034,-0.8092056010273849,"Cole Carrigg","sa3022596",694249
"Gabriel Moreno","ARI","C",186.42999267578125,372,-7.566089529830391,-7.446362934978274,-2.2124422783990143,-7.6785754702365505,2.474646941088754,-1.931011330279805,-24.359834602635278,22.39192163958037,-0.9679129630549108,"Gabriel Moreno","22664",672515
"Moises Ballesteros","CHC","C",999,529,-3.6974099300236443,-5.098410658183321,-2.882154535644117,-3.8620054140242916,-3.732508135825441,-5.274154120846151,-24.546642794546962,22.39192163958037,-1.1547211549665928,"Moises Ballesteros","sa3015713",694208
"Kyle Teel","CHW","C",999,494,-6.8407121048666255,-1.811277470670387,-1.2078738925313601,-6.588126882747333,-0.9538271116996266,-7.197641506425286,-24.59945896894062,22.39192163958037,-1.2075373293602505,"Kyle Teel","sa3022886",691019
"Carter Jensen","KCR","C",999,560,-3.9392024050115664,-3.689639292106349,-0.8730177639088089,-4.952454001513508,-3.7870048110868066,-7.361110803621435,-24.602429077248473,22.39192163958037,-1.2105074376681055,"Carter Jensen","sa3017339",695600
"Pedro León","HOU","OF",744.9299926757812,524,-1.0376927051565052,-1.576482242990892,3.145255779561807,-2.7715568265350745,-4.782015606871733,-5.331269534840584,-12.353761136832981,10.088234621966034,-1.265526514866946,"Pedro Leon","27781",694175
"Ricardo Olivar","MIN","C/OF",999,431,-6.115334679902861,-4.628820202824329,-2.2124422783990143,-6.588126882747333,-1.0061049550983017,-4.107670377891127,-24.658499376862967,22.39192163958037,-1.266577737282597,"Ricardo Olivar","sa3015234",691627
"Keibert Ruiz","WSN","C",212.52000427246094,487,-4.42278735498741,-6.037591568901302,-2.5472984070215654,-3.316781120279683,-4.730008352724593,-3.691927047454147,-24.746393851368698,22.39192163958037,-1.354472211788328,"Keibert Ruiz","19610",660688
"Elehuris Montero",,"1B",750.5,511,-1.2794851801444271,-3.2200488367473588,-3.2170106642666676,-1.6811082390458576,-1.581485939585715,-1.2868063438650807,-12.265945203655109,9.892440878244738,-1.3735043254103712,"Elehuris Montero","20543",660707
"Jake McCarthy","ARI","OF",215.85000610351562,505,-4.66457982997533,-1.576482242990892,5.154392551297114,-7.133351176491941,-0.06559083457474713,-4.19522448505794,-12.480836017793738,10.088234621966034,-1.3926013958277017,"Jake McCarthy","21622",664983
"Leody Taveras","TEX","OF",453.07000732421875,543,-3.6974099300236443,-1.576482242990892,3.145255779561807,-4.4072297077688996,-2.1991870830149147,-3.763545722145026,-12.49859890638157,10.088234621966034,-1.4103642844155346,"Leody Taveras","18900",665750
"Jeremy Peña","HOU","SS",164.22000122070312,621,-1.7630701301202703,0.5366748061245653,1.4709751364490502,-3.316781120279683,-3.417163422073749,-5.360276056233476,-11.849640786133563,9.387427378497652,-1.462213407635911,"Jeremy Pena","21636",665161
"Blaine Crim","TEX","1B",999,555,-0.7959002301685837,-1.3416870153113967,-2.5472984070215654,-2.226332532790466,-2.1867399774438008,-3.371614768971138,-12.46957293170695,9.892440878244738,-1.5771320534622126,"Blaine Crim","sa3010170",688760
"Luke Raley","SEA","1B/OF",299.92999267578125,421,-4.42278735498741,-4.394024975144835,-0.5381616352862576,-2.226332532790466,-0.6141293653087762,-0.7906697651587071,-12.986105628676452,10.088234621966034,-1.8978710067104156,"Luke Raley","19354",670042
"Jonathan Aranda","TBR","1B",317.57000732421875,441,-3.9392024050115664,-2.9852536090678634,-3.2170106642666676,-3.316781120279683,1.5692553054158476,-0.9946029579836168,-12.88359545119355,9.892440878244738,-1.9911545729488132,"Jonathan Aranda","21837",666018
"Edouard Julien","MIN","2B",579.8300170898438,539,-4.42278735498741,-1.3416870153113967,-0.20330550666370628,-3.8620054140242916,2.2121212492388103,-5.183019584230626,-12.80068362597862,9.808325998126353,-1.9923576278522663,"Edouard Julien","27534",666397
"Jonatan Clase","TOR","OF",652.219970703125,540,-3.6974099300236443,-0.16771087691392042,7.163529323032422,-4.952454001513508,-5.007741160511408,-6.429715032553435,-13.091501678483496,10.088234621966034,-2.0032670565174593,"Jonatan Clase","26599",682729
"Keston Hiura","COL","2B/DH",742,385,-3.2138249800478005,-5.802796341221806,-2.882154535644117,-1.6811082390458576,-0.24206914443303137,0.9781228968027903,-12.84383034358982,9.808325998126353,-2.035504345463466,"Keston Hiura","20003",669374
"Iván Herrera","STL","C",237.07000732421875,386,-8.049674479806235,-6.037591568901302,-1.8775861497764628,-7.133351176491941,1.1225124511134184,-3.477787109271242,-25.453478033133766,22.39192163958037,-2.061556393553395,"Ivan Herrera","20599",671056
"Bryson Stott","PHI","2B",175.5399932861328,565,-3.6974099300236443,-1.3416870153113967,4.484680294052012,-5.497678295258116,-1.2960142792046956,-5.5330544699962685,-12.881163695742108,9.808325998126353,-2.0728376976157556,"Bryson Stott","26294",681082
"Lourdes Gurriel Jr.","ARI","OF",221.02000427246094,524,-2.0048626051081917,-3.2200488367473588,-1.8775861497764628,-3.316781120279683,-1.410257061207413,-1.3967406565155007,-13.22627642963461,10.088234621966034,-2.1380418076685754,"Lourdes Gurriel Jr.","19238",666971
"Nolan Schanuel","LAA","1B",317.79998779296875,586,-3.6974099300236443,-1.1068917876319013,-0.8730177639088089,-4.4072297077688996,2.7307867266021733,-5.6827365923857105,-13.03649905511679,9.892440878244738,-2.1440581768720532,"Nolan Schanuel","33189",694384
"Joe Mack","MIA","C",999,530,-3.2138249800478005,-3.9244345197858443,-3.2170106642666676,-3.316781120279683,-5.417142698100491,-6.5974808450880325,-25.68667482756852,22.39192163958037,-2.2947531879881504,"Joe Mack","sa3017374",691788
"Brice Turang","MIL","2B",146.6300048828125,585,-4.906372304963252,-0.8720965599524061,8.502953837522627,-6.588126882747333,-1.8442822206871903,-7.4515292543472125,-13.159453385174766,9.808325998126353,-2.351127387048412,"Brice Turang","22186",668930
"Ryan O'Hearn","BAL","1B/OF/DH",350.9800109863281,433,-3.6974099300236443,-4.159229747465339,-2.5472984070215654,-2.7715568265350745,-0.20223840660546705,-0.08057479117103913,-13.458308108822129,10.088234621966034,-2.370073486856093,"Ryan O'Hearn","16442",656811
"Andrew Benintendi","CHW","OF",368.9800109863281,534,-3.6974099300236443,-2.2808679260293774,-1.2078738925313601,-3.8620054140242916,0.20245487800671383,-2.627500672362378,-13.473202956964338,10.088234621966034,-2.384968334998301,"Andrew Benintendi","17901",643217
"Masataka Yoshida","BOS","DH",438.739990234375,483,-2.972032505059879,-4.159229747465339,-2.5472984070215654,-4.4072297077688996,1.844769281339978,-0.6735745936108671,-12.914595679586572,9.387427378497652,-2.5271683010889197,"Masataka Yoshida","31837",807799
"Jordan Walker","STL","OF",277.4800109863281,589,-1.0376927051565052,-3.689639292106349,-1.5427300211539114,-1.1358839453012495,-3.442057633215977,-2.846653211773478,-13.694656808707471,10.088234621966034,-2.6064221867414346,"Jordan Walker","27475",691023
"Jarred Kelenic","ATL","OF",483.4599914550781,475,-2.972032505059879,-3.9244345197858443,-0.20330550666370628,-3.316781120279683,-1.5319681065527935,-1.774168348992943,-13.72269010733485,10.088234621966034,-2.634455485368814,"Jarred Kelenic","22558",672284
"Brandon Marsh","PHI","OF",311.0899963378906,476,-3.9392024050115664,-3.9244345197858443,1.1361190078264989,-4.4072297077688996,-0.16738651100634358,-2.427147908986179,-13.729282044732331,10.088234621966034,-2.6410474227662974,"Brandon Marsh","20202",669016
"Miguel Vargas","CHW","3B/OF",413.5199890136719,513,-5.148164779951174,-0.6373013322729109,-0.5381616352862576,-3.316781120279683,-0.5369573107678663,-3.5248773208092894,-13.702243499367183,10.025000607396532,-2.6772428919706535,"Miguel Vargas","20178",678246
"Tyler Black","MIL","1B/DH",578.5,511,-3.6974099300236443,-2.2808679260293774,2.475543522316704,-4.952454001513508,-0.13751345763567122,-4.979086391405717,-13.571788184291213,9.892440878244738,-2.679347306046478,"Tyler Black","29949",672012
"Jake Cronenworth","SDP","1B/2B",287.69000244140625,607,-1.7630701301202703,-0.4025061045934157,-2.2124422783990143,-3.316781120279683,-1.1817714972019784,-4.71087692568895,-13.587448056283312,9.808325998126353,-2.7791220581569593,"Jake Cronenworth","18036",630105
"Ryan Mountcastle","BAL","1B",233.35000610351562,526,-1.5212776551323488,-3.2200488367473588,-2.5472984070215654,-1.6811082390458576,-3.2536733962896522,-1.5833062450849995,-13.806712779321781,9.892440878244738,-2.9142719010770453,"Ryan Mountcastle","18373",663624
"Gustavo Campero","LAA","OF",748.219970703125,431,-3.6974099300236443,-3.689639292106349,2.475543522316704,-5.497678295258116,-0.7679322958875198,-2.8776264479339893,-14.054742738892912,10.088234621966034,-2.966508116926877,"Gustavo Campero","22707",672569
"Dillon Dingler","DET","C",586.8699951171875,396,-5.631749729927018,-6.507182024260291,-2.5472984070215654,-4.952454001513508,-3.2813276177976403,-3.43875538542196,-26.35876716594199,22.39192163958037,-2.966845526361618,"Dillon Dingler","27464",693307
"Payton Eeles","MIN","2B",999,475,-4.66457982997533,0.06708435076557484,4.149824165429461,-9.314248351470376,1.7579101315937147,-5.895262815887526,-13.89927234954448,9.808325998126353,-3.0909463514181255,"Payton Eeles","sa3023622",823356
"Willi Castro","MIN","2B/3B/SS/OF",231.64999389648438,546,-4.66457982997533,0.7714700338040605,1.8058312650716013,-4.952454001513508,-1.6334931937328552,-4.901022943707159,-13.574248670053192,9.387427378497652,-3.18682129155554,"Willi Castro","17338",650489
"Dairon Blanco","KCR","OF",677.1099853515625,322,-9.016844379757922,-4.394024975144835,10.177234480635384,-8.223799763981159,-0.29683640894593183,-2.568055457797114,-14.322326504991576,10.088234621966034,-3.23409188302554,"Dairon Blanco","19779",680118
"Nick Gonzales","PIT","2B",406.6700134277344,523,-2.246655080096114,-1.576482242990892,-2.2124422783990143,-5.497678295258116,-0.7701511277502039,-1.7517881435093374,-14.055197168003678,9.808325998126353,-3.2468711698773234,"Nick Gonzales","27490",693304
"Alex Freeland","LAD","SS",999,586,-1.7630701301202703,0.30187957844507013,2.475543522316704,-4.4072297077688996,-2.481898733030174,-7.806576741341045,-13.681352211498616,9.387427378497652,-3.293924833000964,"Alex Freeland","sa3020653",690976
"Jonah Heim","TEX","C",309.55999755859375,452,-4.180994879999488,-6.272386796580797,-3.2170106642666676,-3.8620054140242916,-4.83927229249886,-4.384654417186405,-26.756324464556506,22.39192163958037,-3.3644028249761355,"Jonah Heim","16930",641680
"Jhonkensy Noel","CLE","OF",388.6700134277344,540,0.6548546197589465,-2.2808679260293774,-3.2170106642666676,0.49978893593257573,-6.531104528865045,-3.5957799096104286,-14.470119473079995,10.088234621966034,-3.38188485111396,"Jhonkensy Noel","24257",678877
"Bob Seymour","TBR","1B",999,466,-2.488447555084036,-3.4548440644268537,-2.5472984070215654,-1.6811082390458576,-2.8221376579240935,-1.364153705673899,-14.357989629176306,9.892440878244738,-3.4655487509315686,"Bob Seymour","sa3017852",676044
"Brayden Taylor","TBR","3B/SS",999,501,-3.455617455035722,-1.3416870153113967,1.1361190078264989,-2.7715568265350745,-4.07745531369627,-3.3759112843095873,-13.886108887061551,9.387427378497652,-3.4986815085639007,"Brayden Taylor","sa3022921",694966
"Michael Conforto","LAD","OF/DH",280.6300048828125,441,-2.246655080096114,-4.863615430503826,-3.2170106642666676,-1.6811082390458576,-1.3186896584842396,-1.385817825267765,-14.712896897664466,10.088234621966034,-3.624662275698433,"Michael Conforto","16376",624424
"Ty France","MIN","1B",471.0400085449219,560,-2.972032505059879,-2.750458381388368,-3.2170106642666676,-3.316781120279683,1.026236795413339,-3.390414545006033,-14.620460420587293,9.892440878244738,-3.7280195423425546,"Ty France","17982",664034
"Andrés Chaparro","WSN","DH",750.9600219726562,554,-1.5212776551323488,-2.2808679260293774,-2.5472984070215654,-1.6811082390458576,-3.069997412340229,-3.1662494043667433,-14.266799043936121,9.387427378497652,-3.8793716654384696,"Andres Chaparro","21797",665953
"Taylor Trammell","HOU","OF",999,417,-4.66457982997533,-4.628820202824329,0.13155062195884498,-2.7715568265350745,-1.2592141409944229,-1.7979807262560388,-14.99060110462635,10.088234621966034,-3.902366482660315,"Taylor Trammell","19960",666211
"Alan Roden","TOR","OF",999,518,-2.972032505059879,-2.2808679260293774,-0.20330550666370628,-6.042902589002725,0.9913848998142154,-4.511956334092235,-15.019679961033706,10.088234621966034,-3.931445339067672,"Alan Roden","sa3020212",702176
"Luis Arraez","SDP","1B/2B/DH",193.75999450683594,633,-3.6974099300236443,0.7714700338040605,-1.5427300211539114,-8.223799763981159,2.7706174644297343,-4.855546446850197,-14.777398663775116,9.808325998126353,-3.9690726656487625,"Luis Arraez","18568",650333
"Maikel Garcia","KCR","2B/3B",212.1300048828125,601,-4.42278735498741,1.4758557168425464,6.4938170657873195,-7.6785754702365505,-2.953265209223293,-7.785628707636922,-14.87058395945431,9.808325998126353,-4.0622579613279575,"Maikel Garcia","22715",672580
"Thayron Liranzo","DET","C/1B",999,447,-7.566089529830391,-4.628820202824329,-3.5518667928892196,-3.8620054140242916,-2.9983453785308396,-4.852500560389626,-27.459627878488693,22.39192163958037,-4.0677062389083245,"Thayron Liranzo","sa3015790",699073
"Danny Jansen","TBR","C",303.8299865722656,316,-9.016844379757922,-7.915953390337263,-3.5518667928892196,-4.4072297077688996,-1.2619741513601863,-1.3575273897646156,-27.511395811878103,22.39192163958037,-4.1194741722977355,"Danny Jansen","16535",643376
"Thairo Estrada","COL","2B",303.760009765625,477,-3.455617455035722,-2.5156631537088727,-0.8730177639088089,-3.8620054140242916,-2.1720740400099956,-2.1270675783175546,-15.005445405005245,9.808325998126353,-4.19711940687889,"Thairo Estrada","16426",642731
"Eguy Rosario","SDP","3B",659.97998046875,480,-3.2138249800478005,-3.689639292106349,0.4664067505813963,-2.7715568265350745,-3.3728950205208132,-2.649880877845989,-15.23139024647463,10.025000607396532,-4.206389639078099,"Eguy Rosario","19964",666703
"Drew Waters","KCR","OF",999,466,-5.631749729927018,-1.3416870153113967,1.4709751364490502,-5.497678295258116,-1.8594893366240643,-2.464747461055975,-15.324376701727521,10.088234621966034,-4.2361420797614855,"Drew Waters","20505",671221
"Trey Cabbage",,"OF",999,412,-5.631749729927018,-4.159229747465339,1.4709751364490502,-3.316781120279683,-2.5468942712515044,-1.2006844084777561,-15.38436414095225,10.088234621966034,-4.296129518986215,"Trey Cabbage","21078",663550
"Weston Wilson","PHI","OF",748.6900024414062,441,-4.42278735498741,-3.9244345197858443,0.8012628792039477,-1.6811082390458576,-3.6459195753307183,-2.5970619791900065,-15.47004878913589,10.088234621966034,-4.3818141671698525,"Weston Wilson","19358",642215
"Tommy Edman","LAD","OF",181.5399932861328,467,-5.3899572549390955,-2.0460726983498825,3.145255779561807,-5.497678295258116,-2.261422610870485,-3.5451092686236714,-15.594984348479445,10.088234621966034,-4.506749726513408,"Tommy Edman","19470",669242
"Nelson Velázquez","KCR","OF/DH",738.780029296875,472,-3.6974099300236443,-3.689639292106349,-1.2078738925313601,-2.226332532790466,-2.576496735370642,-2.240582320416685,-15.638334703239146,10.088234621966034,-4.5501000812731105,"Nelson Velazquez","23359",676369
"Gary Sánchez","BAL","C/DH",512.260009765625,351,-7.324297054842471,-8.620339073375748,-3.5518667928892196,-3.8620054140242916,-2.356020613210953,-2.380057697448131,-28.09458664579081,22.39192163958037,-4.702665006210439,"Gary Sanchez","11442",596142
"Blake Dunn","CIN","OF/DH",999,464,-4.906372304963252,-1.811277470670387,3.145255779561807,-5.497678295258116,-1.1449713589917123,-5.5973307428881265,-15.812374393209787,10.088234621966034,-4.7241397712437525,"Blake Dunn","29487",694362
"Ryan Ritter","COL","SS",999,441,-4.180994879999488,-2.750458381388368,0.13155062195884498,-5.497678295258116,-0.03847779156982813,-2.8769103620442493,-15.212969088301206,9.387427378497652,-4.825541709803554,"Ryan Ritter","sa3020206",690022
"Ha-Seong Kim","TBR","SS",334.92999267578125,521,-5.3899572549390955,-2.750458381388368,3.480111908184358,-5.497678295258116,0.34878954524278755,-5.407184724869918,-15.216377203028353,9.387427378497652,-4.828949824530701,"Ha-Seong Kim","27506",673490
"Joey Ortiz","MIL","3B",280.79998779296875,518,-3.455617455035722,-1.811277470670387,-0.5381616352862576,-5.497678295258116,-1.2564541306286696,-3.2999960942802544,-15.859185081159408,10.025000607396532,-4.8341844737628765,"Joey Ortiz","25493",687401
"Joey Loperfido","TOR","OF",569.8699951171875,475,-3.2138249800478005,-2.9852536090678634,0.4664067505813963,-3.316781120279683,-3.697926829477859,-3.190777867519579,-15.93815765581139,10.088234621966034,-4.849923033845352,"Joey Loperfido","29630",694388
"Bryan De La Cruz","ATL","OF/DH",485.1499938964844,564,0.17126966978310318,-3.4548440644268537,-2.2124422783990143,-1.6811082390458576,-4.8265545976762105,-3.966046743190451,-15.969726252955285,10.088234621966034,-4.881491630989249,"Bryan De La Cruz","19600",650559
"Royce Lewis","MIN","3B/DH",129.3000030517578,384,-4.180994879999488,-4.863615430503826,-1.8775861497764628,-2.7715568265350745,-2.087974900629492,-0.15863823886959763,-15.940366426313938,10.025000607396532,-4.915365818917405,"Royce Lewis","20437",668904
"Dominic Keegan","TBR","C",999,442,-5.87354220491494,-5.802796341221806,-3.5518667928892196,-6.588126882747333,-1.8794047055378482,-4.684734747855028,-28.380471675166177,22.39192163958037,-4.988550035585806,"Dominic Keegan","sa3020194",681371
"Xander Bogaerts","SDP","2B/SS",152.05999755859375,543,-4.180994879999488,-2.2808679260293774,0.13155062195884498,-4.4072297077688996,-0.5120630996256382,-4.136676899284018,-15.386281890748574,9.387427378497652,-4.998854512250924,"Xander Bogaerts","12161",593428
"Jared Young","NYM","1B",748.47998046875,446,-3.2138249800478005,-3.9244345197858443,-1.8775861497764628,-3.8620054140242916,-0.5942139963949924,-2.4668957187252003,-15.938960778754593,9.892440878244738,-5.046519900509856,"Jared Young","20404",676724
"Ryan Noda","LAA","1B",746.5599975585938,519,-4.180994879999488,-2.2808679260293774,-2.2124422783990143,-1.6811082390458576,-0.531978468539422,-5.128768513795159,-16.01616030580832,9.892440878244738,-5.123719427563582,"Ryan Noda","23312",676116
"Davis Schneider","TOR","2B/OF",698.0399780273438,472,-4.42278735498741,-3.9244345197858443,-1.5427300211539114,-2.226332532790466,-1.3731863337456056,-2.4654635469457205,-15.95493430940896,9.808325998126353,-5.146608311282605,"Davis Schneider","23565",676914
"Dustin Harris","TEX","DH",750.9099731445312,540,-3.2138249800478005,-1.576482242990892,3.480111908184358,-4.952454001513508,-2.8417824375863425,-6.448514808588337,-15.55294656254252,9.387427378497652,-5.16551918404487,"Dustin Harris","25705",687957
"Josh Smith","TEX","3B/SS",418.30999755859375,525,-4.42278735498741,-2.0460726983498825,-0.5381616352862576,-4.952454001513508,0.8350925481212531,-4.437473315842387,-15.561856457858193,9.387427378497652,-5.174429079360541,"Josh Smith","26396",669701
"Alejandro Kirk","TOR","C",256.44000244140625,428,-6.598919629878703,-8.855134301055244,-3.5518667928892196,-6.588126882747333,0.916702266387531,-3.921820875211373,-28.59916621539434,22.39192163958037,-5.207244575813973,"Alejandro Kirk","22581",672386
"Austin Hays","CIN","OF",415.57000732421875,448,-5.148164779951174,-3.4548440644268537,-2.5472984070215654,-3.316781120279683,-1.7950349769058034,-0.07914261939155419,-16.341265967976636,10.088234621966034,-5.253031346010599,"Austin Hays","19363",669720
"Juan Brito","CLE","2B",999,615,-1.7630701301202703,0.06708435076557484,-1.2078738925313601,-4.4072297077688996,-1.898778895948556,-6.928715954818778,-16.13858423042229,9.808325998126353,-5.330258232295935,"Juan Brito","sa3009808",682877
"Addison Barger","TOR","3B/OF",668.0599975585938,488,-3.2138249800478005,-3.4548440644268537,-1.8775861497764628,-3.316781120279683,-1.9214542752281,-2.5746817737063954,-16.359172363465294,10.025000607396532,-5.3341717560687645,"Addison Barger","24598",680718
"Seth Brown","OAK","1B/OF",455.79998779296875,443,-3.455617455035722,-6.272386796580797,-1.8775861497764628,-0.590659651556641,-3.8840922345415003,-0.3589910022457972,-16.43933328973692,10.088234621966034,-5.351098667770883,"Seth Brown","18171",664913
"Sam Hilliard","COL","OF",608.3900146484375,405,-5.87354220491494,-3.9244345197858443,-0.20330550666370628,-2.7715568265350745,-2.3930913406727607,-1.3134830646871414,-16.47941346325947,10.088234621966034,-5.391178841293431,"Sam Hilliard","17954",656541
"Kyle Stowers","MIA","OF",511.8299865722656,460,-3.455617455035722,-4.863615430503826,-3.2170106642666676,-1.6811082390458576,-2.3457923395025233,-0.9179716820645433,-16.48111581041914,10.088234621966034,-5.392881188453103,"Kyle Stowers","26151",669065
"Brian O'Keefe","KCR","C",999,334,-8.049674479806235,-8.620339073375748,-3.2170106642666676,-4.952454001513508,-2.450348026299883,-1.50434516859509,-28.794171413857132,22.39192163958037,-5.402249774276763,"Brian O'Keefe","16680",657247
"Will Benson","CIN","OF",636.8499755859375,426,-6.115334679902861,-3.9244345197858443,2.1406873936941526,-3.8620054140242916,-1.7330700383017745,-3.0092248801782753,-16.503382138498893,10.088234621966034,-5.415147516532858,"Will Benson","21853",666181
"Ronny Mauricio","NYM","2B",562.1900024414062,585,-0.5541077551806619,-2.0460726983498825,1.4709751364490502,-1.6811082390458576,-7.937735694101746,-5.54827381658246,-16.29632306681156,9.808325998126353,-5.487997068685206,"Ronny Mauricio","23698",677595
"Braxton Fulford","COL","C",999,375,-7.324297054842471,-6.507182024260291,-1.8775861497764628,-7.133351176491941,-1.775390197243561,-4.354215724014027,-28.972022326628753,22.39192163958037,-5.580100687048385,"Braxton Fulford","sa3017164",690924
"Alex Verdugo",,"OF",507.57000732421875,590,-3.2138249800478005,0.5366748061245653,-2.5472984070215654,-3.8620054140242916,-2.7200713922409556,-4.878642738223548,-16.68516812543359,10.088234621966034,-5.596933503467557,"Alex Verdugo","17027",657077
"Paul McIntosh","PHI","C",999,417,-5.148164779951174,-6.7419772519397885,-2.2124422783990143,-5.497678295258116,-3.5045637503230895,-5.898127159446496,-29.002953515317678,22.39192163958037,-5.61103187573731,"Paul McIntosh","sa3017372",682192
"Spencer Jones","NYY","OF",999,533,-2.488447555084036,-2.2808679260293774,1.8058312650716013,-3.316781120279683,-5.975368324039882,-4.453408748318318,-16.709042408679693,10.088234621966034,-5.620807786713658,"Spencer Jones","sa3019969",682987
"Luis Campusano","SDP","C",398.4100036621094,355,-7.082504579854548,-6.976772479619283,-3.5518667928892196,-6.042902589002725,-2.4329220785003245,-2.9564059815222925,-29.04337450138839,22.39192163958037,-5.651452861808023,"Luis Campusano","22217",669134
"Juan Yepez","WSN","1B",638.9299926757812,519,-3.2138249800478005,-4.159229747465339,-2.882154535644117,-1.6811082390458576,-2.697937191464488,-1.9383537320788313,-16.57260842574643,9.892440878244738,-5.680167547501695,"Juan Yepez","18400",660766
"Oswald Peraza","NYY","3B",713.239990234375,480,-3.9392024050115664,-2.9852536090678634,2.475543522316704,-3.8620054140242916,-3.1322329401958062,-5.315334102364653,-16.758484948347476,10.025000607396532,-5.733484340950944,"Oswald Peraza","22823",672724
"Edgar Quero","CHW","C",999,439,-5.631749729927018,-7.915953390337263,-3.2170106642666676,-5.497678295258116,-1.6412320463270595,-5.3933975500632165,-29.29702167617934,22.39192163958037,-5.905100036598974,"Edgar Quero","sa3015239",700337
"Thomas Saggese","STL","2B/3B/SS",619.739990234375,584,-0.5541077551806619,-0.6373013322729109,-1.2078738925313601,-3.316781120279683,-5.372333118044479,-5.2322580534379,-16.320655271746993,9.387427378497652,-5.9332278932493425,"Thomas Saggese","27883",695336
"Michael Arroyo","SEA","2B/SS",999,570,-0.31231528019274024,0.06708435076557484,-0.5381616352862576,-3.8620054140242916,-4.099589514472744,-7.621443324551036,-16.366430817761493,9.387427378497652,-5.9790034392638445,"Michael Arroyo","sa3018429",703197
"Nathan Hickey","BOS","C",999,447,-6.598919629878703,-5.333205885862816,-2.882154535644117,-5.497678295258116,-2.9983453785308396,-6.083260576236504,-29.393564301411097,22.39192163958037,-6.0016426618307275,"Nathan Hickey","sa3017398",687208
"Evan Carter","TEX","OF",286.2799987792969,432,-5.631749729927018,-2.9852536090678634,-0.20330550666370628,-5.497678295258116,0.35847664044814137,-3.176274606823133,-17.1357851072917,10.088234621966034,-6.047550485325663,"Evan Carter","27790",694497
"TJ Friedl","CIN","OF",254.9600067138672,450,-4.180994879999488,-4.863615430503826,0.4664067505813963,-4.952454001513508,-0.5123336888771729,-3.174842435043648,-17.217833685356247,10.088234621966034,-6.129599063390209,"TJ Friedl","19522",670770
"Wilfred Veras","CHW","OF",999,563,-1.7630701301202703,-2.750458381388368,1.1361190078264989,-2.7715568265350745,-6.672460353872674,-4.4874278709394,-17.30885455502929,10.088234621966034,-6.220619933063252,"Wilfred Veras","sa3015178",691442
"Tyler Locklear","SEA","1B",702.02001953125,509,-2.730240030071957,-2.5156631537088727,-1.5427300211539114,-3.8620054140242916,-1.9040283274285417,-4.680438232516579,-17.235105178904153,9.892440878244738,-6.342664300659416,"Tyler Locklear","31396",682988
"Ryan Bliss","SEA","2B",575.6900024414062,525,-4.66457982997533,-1.576482242990892,6.82867319440987,-5.497678295258116,-4.700135299353914,-7.567908340005309,-17.17811081317369,9.808325998126353,-6.369784815047337,"Ryan Bliss","29547",669208
"José Tena","WSN","3B",453.4599914550781,580,-2.488447555084036,-2.0460726983498825,0.4664067505813963,-4.4072297077688996,-3.9333394783228863,-5.008808998688354,-17.417491687632662,10.025000607396532,-6.392491080236131,"Jose Tena","23691",677588
"Brett Baty","NYM","3B",569.3499755859375,480,-3.455617455035722,-3.689639292106349,-2.882154535644117,-2.226332532790466,-1.6882604582457623,-3.5075097165538742,-17.44951399037629,10.025000607396532,-6.424513382979757,"Brett Baty","26123",683146
"Owen Caissie","CHC","OF",710.4299926757812,567,-2.246655080096114,-3.689639292106349,-1.2078738925313601,-3.8620054140242916,-1.3754051656082895,-5.160639378747021,-17.542218223113426,10.088234621966034,-6.45398360114739,"Owen Caissie","sa3014465",683357
