Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Lane Thomas","CLE","OF",178.02000427246094,542.598,-2.433768556093843,-0.33361161189624794,3.218471277196256,-2.2293232329501644,-1.9696010573631497,-2.2851922510179414,-6.033025432125092,12.065929641525365,7.032904209400273,"Lane Thomas","16939",657041
"Mark Vientos","NYM","3B",100.94999694824219,605.988,2.1727074292463415,-0.6053743451976649,-3.003140522815787,2.5602010345788786,-4.314284782400193,-0.7930268450857755,-3.9829180316742003,10.002312032610261,7.01939400093606,"Mark Vientos","22184",668901
"Jurickson Profar","ATL","OF",186.0500030517578,604.872,-1.3585008346135319,0.6100867238029992,-1.5411694431656695,-2.2013406338623205,1.5278638912882376,-3.106362002675901,-6.069422299226186,12.065929641525365,6.996507342299178,"Jurickson Profar","10815",595777
"Josh Lowe","TBR","OF",154.0500030517578,508.032,-2.4493006471647973,-1.3489746378483083,3.045899606857966,-1.7095976376724509,-2.512571901054914,-1.3292195674389984,-6.303764784321503,12.065929641525365,6.762164857203863,"Josh Lowe","19953",666139
"Pete Crow-Armstrong","CHC","OF",138.30999755859375,534.991,-2.8080446841015685,-0.4183319955959083,4.921855888447713,-2.3241704597818384,-3.336986148237254,-2.3773242366471,-6.3430016359159564,12.065929641525365,6.7229280056094085,"Pete Crow-Armstrong","27769",691718
"Zach Neto","LAA","SS",194.83999633789062,497.997,-2.8975833967891576,-1.355767932280817,1.96408858685999,-1.4639862240700507,-1.5953434911529538,-1.0160568592860524,-6.364649316719041,12.044211123935762,6.679561807216721,"Zach Neto","31347",687263
"Michael Toglia","COL","1B",193.1300048828125,546.743,-0.3943885100581768,-1.5201938275084976,-1.2551864432811208,0.2232490105487603,-2.4600867646609945,-1.3834136925289053,-6.7900202274889345,12.16676348494805,6.376743257459115,"Michael Toglia","25845",669911
"Brandon Lowe","TBR","2B/DH",230.3300018310547,482.099,-0.8187212808959873,-2.3641712752946735,-1.888100410707368,0.0877172529520972,-0.39269575594384865,0.6758960186150056,-4.700075451274775,9.793977361918731,6.093901910643956,"Brandon Lowe","18882",664040
"Ryan McMahon","COL","3B",276.82000732421875,622.075,0.25481698859435264,-0.19851497987239797,-1.3219948756066076,-0.7073525990351756,-0.23265312296853058,-2.7564043071543622,-4.962102896042722,10.002312032610261,6.04020913656754,"Ryan McMahon","15112",641857
"Wilyer Abreu","BOS","OF",308.20001220703125,462.626,-2.219255685390239,-2.3728737810925273,-0.5933854365588878,-1.3513772765233114,-0.4227907628482649,-0.18086426926062235,-7.140547211673853,12.065929641525365,5.925382429851511,"Wilyer Abreu","23772",677800
"Joc Pederson","TEX","DH",320.7799987792969,428.829,-2.465557495870532,-2.9309655939939128,-2.0830718781256485,-0.0608299848598513,1.4787100761016245,1.1345284596981347,-4.927186417050185,9.793977361918731,5.866790944868545,"Joc Pederson","11899",592626
"Ryan Mountcastle","BAL","1B",232.75,516.932,-0.7813123549705301,-2.068904424288799,-2.208127039856589,-1.114521102870535,-1.1569030966578737,-0.1433940205713564,-7.4731620392156834,12.16676348494805,5.693601445732366,"Ryan Mountcastle","18373",663624
"Jo Adell","LAA","OF",285.20001220703125,469.782,-2.07927413444938,-2.197959992705886,0.5291728810177665,0.359038038740821,-3.691508485047207,-0.31265786051507244,-7.393189552958957,12.065929641525365,5.672740088566408,"Jo Adell","20220",666176
"Bo Bichette","TOR","SS",126.66999816894531,602.218,-0.481221656327556,-0.03199026777288296,-0.0545664822597365,-2.935905667621052,-1.4211168179775744,-2.506054522345451,-7.430855414304253,12.044211123935762,5.613355709631508,"Bo Bichette","19612",666182
"Jeremy Peña","HOU","SS",163.63999938964844,634.426,-1.509923150159238,1.1728853966654826,2.341790304831095,-3.4322923980578475,-2.320433035122288,-3.6999586714777144,-7.447931553320511,12.044211123935762,5.59627957061525,"Jeremy Pena","21636",665161
"Danny Jansen","TBR","C",303.1600036621094,371.399,-4.447869290330329,-6.0945489477714805,-2.9908326483338206,-2.693708717201945,-1.3026861688762101,-1.1147612667339875,-18.644407039247778,23.193597732216396,5.549190692968618,"Danny Jansen","16535",643376
"Dylan Crews","WSN","OF",131.39999389648438,573.879,-1.976799707131714,-0.5105824265532938,3.2739866322152293,-2.6397502296703568,-2.538173705160943,-3.174110883179917,-7.5654303194809955,12.065929641525365,5.500499322044369,"Dylan Crews","33541",686611
"Lars Nootbaar","STL","OF",258.6499938964844,492.173,-2.545735916071719,-2.1458540778224964,-1.2046112521328225,-2.1564991730551335,1.6786672122467186,-1.3335352012253128,-7.707568408060766,12.065929641525365,5.3583612334646,"Lars Nootbaar","21454",663457
"Jung Hoo Lee","SFG","OF",236.9499969482422,518.849,-2.5908159875187966,-1.4407065557879468,-1.006215752216695,-4.704893457751107,2.2721946658076155,-0.3423777295224072,-7.812814816989337,12.065929641525365,5.253114824536029,"Jung Hoo Lee","33824",808982
"Royce Lewis","MIN","3B/DH",128.88999938964844,508.135,-1.0280963601158237,-1.8175850340870805,-1.1666775613980953,-0.12923180441118123,-1.7619485872760143,0.14754820527690274,-5.7559911420112915,10.002312032610261,5.2463208905989696,"Royce Lewis","20437",668904
"Gleyber Torres","DET","2B",221.85000610351562,625.805,-0.2692333458381266,-0.0009011559088195076,-0.5122457180380451,-1.6852702909657782,-0.433614925092609,-3.063399901265279,-5.964665337108657,9.793977361918731,4.829312024810074,"Gleyber Torres","16997",650402
"Iván Herrera","STL","C",235.22000122070312,369.825,-5.804403065233957,-5.615748609883945,-2.02587808905279,-4.864037430196298,0.627770413091011,-1.708687801817684,-19.390984583093665,23.193597732216396,4.802613149122731,"Ivan Herrera","20599",671056
"Jasson Domínguez","NYY","OF/DH",144.92999267578125,521.718,-3.0707037394412513,-1.3099189991115803,2.271966367072567,-2.2847513787579614,-1.5756391417278601,-2.5343629088114357,-8.503409800777522,12.065929641525365,4.562519840747843,"Jasson Dominguez","28080",691176
"Alec Bohm","PHI","3B",175.16000366210938,611.796,0.6523930852551084,-0.4321027726672302,-2.133103267451657,-2.1867586169122464,-0.5702870229686455,-1.8476886765356282,-6.517547271280298,10.002312032610261,4.484764761329963,"Alec Bohm","21618",664761
"Michael Busch","CHC","1B",257.9599914550781,550.584,-0.11430376028224894,-1.7940917509829941,-2.412739029764319,-0.8818311049219781,-1.4184473001358944,-2.1734858206356233,-8.794898766723058,12.16676348494805,4.371864718224991,"Michael Busch","26319",683737
"Luis García Jr.","WSN","2B",129.5800018310547,555.351,-0.5151365029783582,-1.5535992221518384,0.8906843322101642,-2.409025939864759,-1.7760852652173977,-1.3409519980148596,-6.704114596017049,9.793977361918731,4.089862765901682,"Luis Garcia Jr.","20391",671277
"Tommy Edman","LAD","OF",180.91000366210938,532.722,-3.1098611706413153,-0.31458141024491565,3.696558487226841,-3.404544960373609,-2.575996835670475,-3.2761930554583527,-8.984618945161827,12.065929641525365,4.081310696363538,"Tommy Edman","19470",669242
"Trevor Larnach","MIN","OF/DH",330.7300109863281,471.496,-2.4901963241785112,-2.9479550212753973,-2.3105823978730995,-1.7796098103568472,0.6605739250483601,-0.6087709421645825,-9.476540570800077,12.065929641525365,3.589389070725287,"Trevor Larnach","21501",663616
"Alejandro Kirk","TOR","C",257.6499938964844,413.42,-4.777431756210887,-5.424842177449935,-3.153730921359058,-4.718082595618285,0.2471235048895445,-2.8314803126787207,-20.65844425842734,23.193597732216396,3.5351534737890526,"Alejandro Kirk","22581",672386
"Andrés Giménez","TOR","2B",170.83999633789062,596.117,-3.155069485350362,0.8023188469823823,5.144844366302163,-4.152208685305826,-1.7443287148595283,-4.182063931849428,-7.286507604080598,9.793977361918731,3.5074697578381326,"Andres Gimenez","19950",665926
"Jake Cronenworth","SDP","1B/2B",288,596.481,-0.7949676975049089,-0.27650088554156244,-1.67884400998266,-1.9362144416284035,-0.15983692154260662,-2.5309790952197364,-7.377343051419878,9.793977361918731,3.4166343104988535,"Jake Cronenworth","18036",630105
"Connor Wong","BOS","C",230.24000549316406,398.212,-5.236372620132768,-5.1979873148855456,-1.0021962945625342,-4.0249308919830655,-3.1854833946830046,-2.3804818060670616,-21.02745232231398,23.193597732216396,3.1661454099024122,"Connor Wong","19896",657136
"Bryson Stott","PHI","2B",175.1999969482422,573.688,-2.87968356869295,-0.033661891830096366,3.7662153924176884,-4.035991919643941,-0.8997954327050307,-3.583834094014449,-7.666751514468779,9.793977361918731,3.1272258474499517,"Bryson Stott","26294",681082
"Hunter Goodman","COL","C/OF",333.7099914550781,311.522,-5.359581418045459,-7.290586673907357,-2.6751403014710293,-3.3749656756530784,-2.480434013047096,0.043997903786378474,-21.136710178337644,23.193597732216396,3.0568875538787506,"Hunter Goodman","29715",696100
"Nolan Jones","COL","OF",247.83999633789062,491.145,-3.622416511889601,-2.2933029281691164,-0.024729276310541743,-2.90333601421433,0.5895849968824256,-2.048578526180604,-10.302778259881766,12.065929641525365,2.763151381643598,"Nolan Jones","20529",666134
"Isaac Paredes","HOU","3B",193.25,593.879,-0.7292499875232614,-0.673765438338435,-2.9387354472393175,-0.5653906844947943,-0.23880401578609844,-3.0966354195408123,-8.242580992922719,10.002312032610261,2.7597310396875434,"Isaac Paredes","20036",670623
"Victor Robles","SEA","OF",195.02000427246094,505.395,-5.7503291106203855,-1.604527261194914,5.60707429357246,-4.153838735718852,-0.9225425936743628,-3.9245082577866297,-10.748671665422686,12.065929641525365,2.317257976102679,"Victor Robles","18363",645302
"Anthony Volpe","NYY","SS",142.4199981689453,610.123,-2.829855565278488,0.3286177363693737,3.941766621050667,-3.5791139129541065,-3.539634716716517,-5.068280971597614,-10.746500809126685,12.044211123935762,2.297710314809077,"Anthony Volpe","27647",683011
"Bo Naylor","CLE","C",290.1300048828125,394.868,-4.675117816175341,-5.936137029649636,-1.5517741192587777,-3.2227933343578563,-3.4051221009692685,-3.1054865771555002,-21.89643097756637,23.193597732216396,2.2971667546500205,"Bo Naylor","21865",666310
"Parker Meadows","DET","OF",191.3300018310547,539.782,-3.047377389317187,-1.0941835321277662,1.690641678487077,-2.1586309011291855,-3.4590226177164523,-2.780031732210282,-10.848604494013797,12.065929641525365,2.217325147511568,"Parker Meadows","23800",678009
"Michael Conforto","LAD","OF/DH",280.6000061035156,470.521,-1.9381933555487934,-2.9291910412331763,-2.8648484186225094,-1.467346017251821,-0.4874907434303721,-1.4421783831097736,-11.129247959196446,12.065929641525365,1.936681682328918,"Michael Conforto","16376",624424
"Brandon Marsh","PHI","OF",311.6000061035156,490.856,-3.9557485968533843,-2.02564496060819,0.7773613839739891,-3.229777025066984,-0.23746966018204493,-2.6747923575458206,-11.346071216282436,12.065929641525365,1.7198584252429292,"Brandon Marsh","20202",669016
"Zack Gelof","OAK","2B",214.64999389648438,574.823,-2.5378471234140725,-0.10445671845313723,2.8738290342227195,-0.7445153365403551,-5.215389852781651,-3.3987887524395477,-9.127168749406042,9.793977361918731,1.6668086125126882,"Zack Gelof","29766",680869
"MJ Melendez","KCR","OF",385.25,473.475,-2.2364673967836572,-2.9026663917253375,-1.4368386851022366,-1.8428115479987035,-1.7896671709258825,-1.2304230064206074,-11.438874198956425,12.065929641525365,1.6270554425689403,"MJ Melendez","22197",669004
"Endy Rodríguez","PIT","C",416.3999938964844,373.69,-5.220092321230559,-6.486459660185111,-2.654584518261713,-5.1232918230755695,-1.4295905292735036,-1.9222435916435117,-22.83626244366997,23.193597732216396,1.3573352885464236,"Endy Rodriguez","25332",682848
"Evan Carter","TEX","OF",286.7300109863281,454.344,-4.865657990714561,-2.393946304913761,0.7289541025754825,-3.481088992283967,-0.16471067250436167,-1.5444624284757091,-11.720912286316878,12.065929641525365,1.3450173552084865,"Evan Carter","27790",694497
"Tyler Soderstrom","OAK","1B",278.69000244140625,528.016,-1.2771477061327159,-2.614884701775652,-2.7412433387761657,-0.055809992367156135,-3.5770597070334174,-1.6002023501441471,-11.866347796229254,12.16676348494805,1.3004156887187963,"Tyler Soderstrom","27467",691016
"Trevor Story","BOS","SS",254.50999450683594,465.537,-3.7586702144097033,-2.545159404989217,2.170133259426516,-2.785114949820176,-2.5751934182552056,-2.3130546517152952,-11.80705937976308,12.044211123935762,1.2371517441726816,"Trevor Story","12564",596115
"Luke Raley","SEA","1B/OF",300.17999267578125,454.414,-3.0728098602120895,-3.596125701659843,0.0026189281568140188,-1.3059794680535777,-2.245789068715072,-1.7718093632594398,-11.989894533743207,12.16676348494805,1.1768689512048411,"Luke Raley","19354",670042
"Christian Encarnacion-Strand","CIN","1B",248.08999633789062,391.638,-2.4949728360728485,-5.06646145758391,-2.5532733536047614,-1.6419571782893756,-1.2250322367851814,0.970339339289271,-12.011357723046808,12.16676348494805,1.1554057619012421,"Christian Encarnacion-Strand","30011",687952
"Brendan Donovan","STL","2B/OF",239.16000366210938,568.802,-2.0959780025254044,-1.154863485404613,-1.628865730526472,-4.1882221468231275,2.221806507675843,-2.9478545043149587,-9.793977361918731,9.793977361918731,1,"Brendan Donovan","24679",680977
"Connor Norby","MIA","3B",272.3299865722656,548.677,-1.5051803479223322,-1.8067860331174717,-0.16130083356651775,-2.1052384089074723,-2.30810110213031,-2.1157053069661576,-10.002312032610261,10.002312032610261,1,"Connor Norby","29592",681393
"Willi Castro","MIN","2B/3B/SS/OF",231.49000549316406,537.179,-4.053368100682253,-1.1620855204517961,1.9612360598060938,-3.8940653798104266,-1.1356532074290502,-3.76027497536833,-12.044211123935762,12.044211123935762,1,"Willi Castro","17338",650489
"Jake McCarthy","ARI","OF",215.88999938964844,508.148,-5.51098907721837,-1.0548709585822444,5.919500332763905,-6.386889416893175,-0.6639931588178354,-4.368687362777645,-12.065929641525365,12.065929641525365,1,"Jake McCarthy","21622",664983
"Josh Bell","WSN","1B/DH",331.239990234375,554.66,-0.5745710259422017,-2.8395865744663524,-3.012794677514189,-1.7423956187325882,-1.0012949036366798,-2.9961206846560393,-12.16676348494805,12.16676348494805,1,"Josh Bell","13145",605137
"Joey Bart","PIT","C",269.489990234375,367.046,-5.191872941048426,-6.624318341403496,-2.9215479514354783,-4.085469074991948,-1.9642840040000946,-2.4061054193369507,-23.193597732216396,23.193597732216396,1,"Joey Bart","21524",663698
"Keibert Ruiz","WSN","C",212.24000549316406,485.287,-2.583386672148316,-5.630691071595368,-2.6759420172540143,-3.5120314091747997,-4.6994144655824766,-4.158219105379042,-23.25968474113402,23.193597732216396,0.9339129910823751,"Keibert Ruiz","19610",660688
"Giancarlo Stanton","NYY","DH",421.1099853515625,382.342,-1.9881312817592283,-4.972903909481786,-3.1790472829647416,1.0056587373306405,-2.212732344988548,1.3475197669437569,-9.999636314919908,9.793977361918731,0.7943410469988245,"Giancarlo Stanton","4949",519317
"Nathaniel Lowe","WSN","1B",260.8500061035156,591.469,-1.7125980685552136,-1.791239929385387,-2.6788371470724424,-3.6381924873194116,1.8557123165373848,-4.477635921143215,-12.442791236938286,12.16676348494805,0.7239722480097641,"Nathaniel Lowe","19566",663993
"Masyn Winn","STL","SS",148.5500030517578,615.038,-2.029537000546256,-0.24640391351145619,1.3957854112935073,-3.7033434517067096,-3.403018561963419,-4.383133820776847,-12.369651337211183,12.044211123935762,0.6745597867245798,"Masyn Winn","27479",691026
"Jordan Walker","STL","OF",277.6000061035156,512.367,-2.219895436062801,-2.534444759122495,-1.0316265951223373,-2.7444613719236957,-2.0186390011484834,-2.1493501679821905,-12.698417331362004,12.065929641525365,0.3675123101633617,"Jordan Walker","27475",691023
"Xavier Edwards","MIA","SS",150.5800018310547,576.217,-5.767471204243021,-0.7616046391448407,5.615965939869511,-7.82815989282622,1.3605796400027463,-5.727923485594916,-13.108613641936742,12.044211123935762,-0.06440251800097929,"Xavier Edwards","22266",669364
"Tyler Fitzgerald","SFG","SS",244.24000549316406,532.292,-3.342608767559525,-1.3892963770283697,1.8459284511419516,-2.421235841528206,-4.610960633959208,-3.3102090091934233,-13.22838217812678,12.044211123935762,-0.1841710541910193,"Tyler Fitzgerald","26208",666149
"Mitch Garver","SEA","C/DH",469.3299865722656,314.695,-5.953898067756939,-7.883004048583577,-3.0153586983763954,-3.688864342994796,-1.7222278395161912,-2.2073401764372225,-24.470693173665122,23.193597732216396,-0.27709544144872544,"Mitch Garver","15161",641598
"Alec Burleson","STL","OF/DH",236.2899932861328,483.451,-2.28928236897402,-3.6284244192653072,-1.7507678822631938,-2.8136856534096872,-1.2789382751584957,-1.7365890521797367,-13.497687651250441,12.065929641525365,-0.4317580097250764,"Alec Burleson","27615",676475
"Matt Shaw","CHC","3B/SS",999,471.628,-3.411509841712544,-3.2731540036057356,1.1825886095910894,-3.425889576114891,-2.2540265389428855,-2.9004603919700456,-14.082451742755012,12.044211123935762,-1.0382406188192488,"Matt Shaw","sa3022615",807713
"Gary Sánchez","BAL","C/DH",509.1499938964844,248.321,-6.974115720195442,-8.834723084157343,-3.1236813962893013,-4.006350729186393,-1.6266180085806063,-0.8517048468377725,-25.417193785246862,23.193597732216396,-1.223596053030469,"Gary Sanchez","11442",596142
"Steven Kwan","CLE","OF",146.8699951171875,639.651,-3.3878595857496796,-0.17556265288682607,1.3620037501780666,-7.275448086869158,2.023064447266034,-6.909730587570977,-14.36353271563254,12.065929641525365,-1.2976030741071747,"Steven Kwan","24610",680757
"Ryan O'Hearn","BAL","1B/OF/DH",349.30999755859375,398.304,-4.014544834781946,-4.710483697300129,-2.2078620986357644,-3.2886292817053997,-0.15925322621508609,-0.10697657159583336,-14.48774971023416,12.065929641525365,-1.421820068708795,"Ryan O'Hearn","16442",656811
"Luis Rengifo","LAA","2B/3B",157.75999450683594,535.213,-3.5339455159602275,-1.4298765988172781,2.1796433046149177,-3.4221651822612054,-2.396931164189931,-3.623810390240978,-12.2270855468547,9.793977361918731,-1.4331081849359704,"Luis Rengifo","19858",650859
"Jonah Heim","TEX","C",311.1600036621094,387.096,-5.261713488697692,-6.648161427319556,-2.8639707543742845,-3.8464819772357295,-4.082870386487463,-3.280427572206286,-25.983625606321006,23.193597732216396,-1.7900278741046143,"Jonah Heim","16930",641680
"Max Kepler","PHI","OF",360.79998779296875,447.323,-2.670701280264056,-4.2640169025192485,-2.827601912844626,-2.3103389493967765,-1.547949651044903,-1.3896478675339299,-15.010256563603539,12.065929641525365,-1.9443269220781763,"Max Kepler","12144",596146
"Dylan Moore","SEA","2B/3B/SS/OF",344.0899963378906,379.064,-6.401868636640737,-4.429970476399216,3.4500076061599074,-3.4949631131113916,-1.5340261623118043,-2.686213456531224,-15.097034238834468,12.044211123935762,-2.0528231148987057,"Dylan Moore","18042",664238
"Jeimer Candelario","CIN","1B/3B/DH",301.7300109863281,495.954,-1.8141630679408647,-3.181511084169143,-1.7663397501505511,-2.1754358968176164,-2.32716357630409,-1.8509689286382598,-13.115582304020524,10.002312032610261,-2.1132702714102627,"Jeimer Candelario","13621",600869
"TJ Friedl","CIN","OF",255.7100067138672,504.362,-4.285563152346039,-2.679857478499426,1.3019568934928407,-3.7449951591162716,-1.7411020908692239,-4.131137050985449,-15.280698038323566,12.065929641525365,-2.214768396798203,"TJ Friedl","19522",670770
"Austin Hays","CIN","OF",412.0899963378906,427.846,-2.7105937285598585,-4.751259715795739,-2.282450856610789,-2.432349529264076,-2.3960825655608087,-0.8357768635088437,-15.408513259300115,12.065929641525365,-2.3425836177747494,"Austin Hays","19363",669720
"Tommy Pham","PIT","OF",416.6000061035156,477.318,-3.8249023630765033,-3.2211432784256044,-0.06375543571609033,-3.997120744591199,-1.2046897062979685,-3.1297264909117457,-15.441338019019113,12.065929641525365,-2.37540837749375,"Tommy Pham","2967",502054
"Jonathan Aranda","TBR","1B",317.0400085449219,400.068,-3.5839134877348946,-5.203484326773688,-3.0498334061296046,-2.561504191977322,-0.48514258047169073,-0.7332996980277756,-15.617177691114971,12.16676348494805,-2.450414206166923,"Jonathan Aranda","21837",666018
"Garrett Mitchell","MIL","OF",252.5800018310547,455.064,-5.104530485824372,-3.378187715200645,2.5734320426966817,-4.07058918693064,-1.8022592220651479,-3.7875837138343464,-15.569718281158472,12.065929641525365,-2.503788639633106,"Garrett Mitchell","27555",669003
"Jackson Holliday","BAL","2B",223.49000549316406,466.841,-4.070636239110937,-2.6857762659020037,-0.6900275612035051,-3.6396183291973414,-0.07265543197420664,-2.144122546558541,-13.302836373946535,9.793977361918731,-2.5088590120278043,"Jackson Holliday","31781",702616
"Patrick Bailey","SFG","C",307.6499938964844,430.484,-5.40242712545973,-5.931674722096909,-2.6392240087366967,-5.141935097565177,-2.9341360752831234,-4.669247658110238,-26.718644687251874,23.193597732216396,-2.5250469550354833,"Patrick Bailey","27478",672275
"Josh Jung","TEX","3B",214.17999267578125,504.581,-2.046934115055548,-2.788383027013847,-1.9887630741230893,-1.5545840642393063,-3.42845300883802,-1.8250821131590749,-13.632199402428885,10.002312032610261,-2.629887369818625,"Josh Jung","26299",673962
"Maikel Garcia","KCR","2B/3B",210.92999267578125,535.648,-4.212986992714329,-1.1660680099881016,3.1976019362885872,-5.78390362021666,-1.2039631482640014,-4.392732239504191,-13.562052074398697,9.793977361918731,-2.7680747124799656,"Maikel Garcia","22715",672580
"Jake Rogers","DET","C",497.3599853515625,340.016,-6.143870307850301,-7.562573064316428,-2.710926116904314,-4.155679828417166,-3.6235737904444445,-2.858158319997162,-27.054781427929818,23.193597732216396,-2.861183695713425,"Jake Rogers","19452",668670
"Ha-Seong Kim","TBR","SS",337.3500061035156,442.949,-5.634650757050469,-3.555022323453029,1.7319495352006595,-4.393801049825749,-0.9428870422254335,-3.1795064799493447,-15.973918117303366,12.044211123935762,-2.929706993367604,"Ha-Seong Kim","27506",673490
"Travis d'Arnaud","LAA","C",421.07000732421875,269.524,-7.289602205642365,-8.63249604213587,-3.0246137182134327,-5.015613627283748,-1.762726094566758,-1.4200894923956122,-27.145141180237783,23.193597732216396,-2.951543448021388,"Travis d'Arnaud","7739",518595
"Joey Ortiz","MIL","3B",279.04998779296875,549.492,-2.393893695445397,-2.0131340927799903,0.1580840851072708,-3.7475200288189154,-2.0380200386478218,-3.92321757736312,-13.957701347947975,10.002312032610261,-2.955389315337713,"Joey Ortiz","25493",687401
"J.P. Crawford","SEA","SS",428.0400085449219,555.421,-3.0512781829369415,-2.7119588515981348,-2.256595944920842,-3.666394570383954,0.32724012204408653,-4.873816452190237,-16.232803879986026,12.044211123935762,-3.1885927560502623,"J.P. Crawford","15491",641487
"Nolan Gorman","STL","2B",352.20001220703125,444.63,-1.9511869628514162,-4.365465135291441,-1.877807096293821,-0.633507094479355,-3.58185973605245,-1.6657550779261552,-14.075581102894638,9.793977361918731,-3.281603740975907,"Nolan Gorman","22263",669357
"Agustin Ramirez","MIA","C",999,241.274,-8.06120050865215,-9.290814099667625,-2.1101871018918046,-5.881871257980793,-1.2855858833003673,-1.3932454923637723,-28.022904343856506,23.193597732216396,-3.8293066116401135,"Agustin Ramirez","sa3009276",682663
"LaMonte Wade Jr.","SFG","1B",436.3599853515625,434.674,-4.883990181808262,-4.508170752375717,-2.6309849178694122,-3.652170722340911,1.4684771313454537,-2.826160152072855,-17.032999595121698,12.16676348494805,-3.8662361101736495,"LaMonte Wade Jr.","18126",664774
"Carson Kelly","CHC","C",514.4199829101562,298.128,-6.808822613435251,-8.491593612113311,-2.9935072471883446,-5.327017573820719,-1.8051713378678342,-2.6534199999803696,-28.079532384405827,23.193597732216396,-3.8859346521894347,"Carson Kelly","13620",608348
"Luis Arraez","SDP","1B/2B/DH",194.02000427246094,642.63,-1.6986811097664192,-0.6075195960710887,-1.1080562925417283,-8.38689537321109,2.5568631730075544,-5.492669542685838,-14.736958741268607,9.793977361918731,-3.9429813793498774,"Luis Arraez","18568",650333
"Nolan Arenado","STL","3B",230.55999755859375,611.507,-0.38138537611323653,-1.998642814784008,-2.329722694939993,-2.218195475728609,-3.7304713479188787,-4.493292569626428,-15.151710279111152,10.002312032610261,-4.1493982465008905,"Nolan Arenado","9777",571448
"Jake Meyers","HOU","OF",448.7799987792969,425.431,-4.611882162926759,-4.114164318690358,-0.8687070017108248,-3.457678574058704,-2.1466632228788565,-2.0230306796761113,-17.22212595994161,12.065929641525365,-4.156196318416248,"Jake Meyers","20308",676694
"Colt Keith","DET","2B",252.22000122070312,520.495,-2.5905419133475047,-2.7717256028437265,-1.8432754102992293,-3.46623563525281,-1.862431406135789,-2.444897755045277,-14.979107722924338,9.793977361918731,-4.185130361005607,"Colt Keith","27899",690993
"Andy Pages","LAD","OF",413.17999267578125,324.624,-4.969595124037304,-6.077698822494764,-2.3020187354286072,-3.2738973242364473,-0.8830110349450778,0.2497124737688544,-17.25650856737335,12.065929641525365,-4.190578925847982,"Andy Pages","24816",681624
"Andrew McCutchen","PIT","DH",606.5800170898438,456.879,-3.441112783486654,-3.889086330586785,-1.871382829139751,-2.872849850645023,-0.39747272407684314,-2.5279487589022627,-14.99985327683732,9.793977361918731,-4.205875914918588,"Andrew McCutchen","9847",457705
"Kyle Higashioka","TEX","C",382.9800109863281,287.455,-6.844520407836732,-8.506254761165106,-2.831885129247955,-3.9594374361156452,-4.276778649331845,-2.0052871966173162,-28.424163580314598,23.193597732216396,-4.230565848098203,"Kyle Higashioka","5517",543309
"Brice Turang","MIL","2B",147.1300048828125,566.566,-4.730717499197013,-1.367894945695879,6.484663944728146,-6.253351707403497,-2.526666191727617,-6.697180690265754,-15.091147089561614,9.793977361918731,-4.297169727642884,"Brice Turang","22186",668930
"Jose Siri","NYM","OF",453.1099853515625,393.557,-5.014964658847111,-4.323348721949954,1.0433969654239452,-2.2705014016700726,-4.79763478150285,-2.104554603547441,-17.467607202093482,12.065929641525365,-4.401677560568118,"Jose Siri","17452",642350
"Matt Vierling","DET","3B/OF",327.4700012207031,479.527,-3.860782629319299,-3.2273600173383796,-0.9282861401786194,-3.9148146553145464,-1.207340023204448,-2.2675807479041077,-15.4061642132594,10.002312032610261,-4.403852180649137,"Matt Vierling","21558",663837
"Nico Hoerner","CHC","2B",195.8699951171875,526.626,-4.627815838612333,-1.9262645887067735,3.72658218584869,-7.03477194735636,0.00038496634920457843,-5.336754362412866,-15.198639584890438,9.793977361918731,-4.404662222971706,"Nico Hoerner","21479",663538
"Nick Gonzales","PIT","2B",405.25,465.593,-3.277772638401579,-3.7294887976243603,-1.6517293267749753,-4.196378830653147,-1.0156909577899536,-1.4459843271271353,-15.317044878371151,9.793977361918731,-4.52306751645242,"Nick Gonzales","27490",693304
"Kyle Manzardo","CLE","DH",370.20001220703125,444.652,-2.2321386370782497,-4.845452635819608,-2.8999700735113434,-2.230847561227895,-1.8113152769481777,-1.3715417516996704,-15.391265936284945,9.793977361918731,-4.597288574366214,"Kyle Manzardo","29794",700932
"Mike Yastrzemski","SFG","OF",441.6199951171875,475.973,-3.4405998104387807,-3.828990671829936,-2.0728493768718623,-2.3507565619190407,-2.9460449773588335,-3.1288291253209772,-17.768070523739432,12.065929641525365,-4.702140882214066,"Mike Yastrzemski","14854",573262
"J.D. Martinez",,"DH",663.2899780273438,398.742,-3.1010644156889335,-5.2522655671432865,-3.053634968042411,-2.2020207929989026,-1.53889026727433,-0.38520846830313665,-15.533084479451002,9.793977361918731,-4.73910711753227,"J.D. Martinez","6184",502110
"Chas McCormick","HOU","OF",404.510009765625,412.38,-5.3094624856309895,-4.329585582263418,0.28719161098932283,-3.672104369660559,-1.9777957089042897,-2.809148556729053,-17.810905092198986,12.065929641525365,-4.744975450673624,"Chas McCormick","19599",676801
"Jacob Stallings","COL","C",464.6000061035156,295.565,-7.642904331359843,-8.558786321063064,-3.0784625652497994,-6.109679948366985,-0.869262459574496,-2.703104631886425,-28.962200257500616,23.193597732216396,-4.768602525284219,"Jacob Stallings","13723",607732
